order,feature,feature_label_ko,feature_group,canonical_block,source,source_column,transform_definition,selection_stat_reason,selection_domain_reason,literature_basis,expected_sign,asof_rule,leakage_risk,redundancy_reason,coverage_rate,non_null_count,nunique,mean_abs_ic_60d,mean_abs_ic_30d,sign_stability_60d,sign_stability_30d,vif,selection_score,decision_reason,selected_role,validation_requirement,review_note
11,wx_nat_hdd18,전국 난방도일,weather,weather,current_pm_final,wx_nat_hdd18,원천 시계열 값을 disclosure/as-of 기준에 맞춰 거래일 행렬에 정렬한 수치형 피처이다.,coverage=1.000; 60d mean |IC|=0.357; 30d mean |IC|=0.236; 60d sign stability=0.700; selection=target_overlap_gate_then_score_screen.,기온과 냉난방도일은 냉방·난방 전력수요를 통해 발전량과 배출권 수요를 변화시키는 기상 수요 proxy이다.,내부 선행연구 `docs/reference/탄소배출권 가격 결정 및 고도화된 예측 피처 엔지니어링을 위한 종합 분석 프레임워크.md`의 HDD/CDD·기상 수요 proxy 논의와 `docs/plans/가격_모델.md`의 weather block. 기온·강수·풍속·일사량은 전력수요와 재생/수력 공급을 통해 배출권 수요를 바꾼다.,냉난방도일 증가는 전력수요를 높일 수 있어 양의 부호가 우선 가설이다.,원천별 disclosure/as-of key를 사용해 trd_dd 이전에 관측 가능한 값만 결합한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,1.0,2132,875,0.3566486248227205,0.2355449243990997,0.7,0.8,,0.4750429747522712,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
12,fuel_heat_lng_krwgcal,LNG 열량단가,power_energy,power,current_pm_final,fuel_heat_lng_krwgcal,원천 시계열 값을 disclosure/as-of 기준에 맞춰 거래일 행렬에 정렬한 수치형 피처이다.,coverage=0.998; 60d mean |IC|=0.314; 30d mean |IC|=0.240; 60d sign stability=0.700; selection=target_overlap_gate_then_score_screen.,"연료가격과 발전 연료비는 석탄·가스·유류 발전의 상대 비용을 바꾸며, 발전믹스와 배출권 수요를 통해 KAU 가격에 전달된다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 및 고도화된 예측 피처 엔지니어링을 위한 종합 분석 프레임워크.md`의 에너지 시장·연료전환·발전믹스 논의와 `docs/plans/가격_모델.md`의 power_energy block. 전력수요, SMP, 발전믹스, 화석연료 비용은 배출권 수요 경로이다.",연료비는 연료전환과 발전마진을 통해 작동하므로 부호는 발전믹스 조건부이다. 내부 IC와 모델 importance로 판단한다.,원천별 disclosure/as-of key를 사용해 trd_dd 이전에 관측 가능한 값만 결합한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99812382739212,2128,124,0.3144462751682269,0.2402270528500496,0.7,0.9,,0.4528145972942491,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
13,wx_stn_min_temp_c,관측소 최저기온,weather,weather,current_pm_final,wx_stn_min_temp_c,원천 시계열 값을 disclosure/as-of 기준에 맞춰 거래일 행렬에 정렬한 수치형 피처이다.,coverage=1.000; 60d mean |IC|=0.357; 30d mean |IC|=0.237; 60d sign stability=0.700; selection=target_overlap_gate_then_score_screen.,기온과 냉난방도일은 냉방·난방 전력수요를 통해 발전량과 배출권 수요를 변화시키는 기상 수요 proxy이다.,내부 선행연구 `docs/reference/탄소배출권 가격 결정 및 고도화된 예측 피처 엔지니어링을 위한 종합 분석 프레임워크.md`의 HDD/CDD·기상 수요 proxy 논의와 `docs/plans/가격_모델.md`의 weather block. 기온·강수·풍속·일사량은 전력수요와 재생/수력 공급을 통해 배출권 수요를 바꾼다.,온도는 비선형 U자형 수요 효과가 가능해 단조 부호보다 CDD/HDD와 함께 해석한다.,원천별 disclosure/as-of key를 사용해 trd_dd 이전에 관측 가능한 값만 결합한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,1.0,2132,1357,0.3572229341586118,0.2369511290848833,0.7,0.7,,0.4757103960584574,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
14,wx_stn_avg_rh,관측소 평균습도,weather,weather,current_pm_final,wx_stn_avg_rh,원천 시계열 값을 disclosure/as-of 기준에 맞춰 거래일 행렬에 정렬한 수치형 피처이다.,coverage=1.000; 60d mean |IC|=0.261; 30d mean |IC|=0.181; 60d sign stability=0.900; selection=target_overlap_gate_then_score_screen.,강수·습도는 전력수요와 수력/기상 조건을 보조적으로 설명하며 계절성과 기상 충격을 통제한다.,내부 선행연구 `docs/reference/탄소배출권 가격 결정 및 고도화된 예측 피처 엔지니어링을 위한 종합 분석 프레임워크.md`의 HDD/CDD·기상 수요 proxy 논의와 `docs/plans/가격_모델.md`의 weather block. 기온·강수·풍속·일사량은 전력수요와 재생/수력 공급을 통해 배출권 수요를 바꾼다.,기상 조건은 수요와 공급 양쪽에 작동하므로 부호는 계절·발전믹스 조건부이다.,원천별 disclosure/as-of key를 사용해 trd_dd 이전에 관측 가능한 값만 결합한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,1.0,2132,1530,0.2612242862498238,0.1807508467066972,0.9,0.7,,0.4288610691140774,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
15,mkt_daily_logret,시장 일간 로그수익률,market_microstructure,market,current_pm_final,mkt_daily_logret,원천 시계열 값을 disclosure/as-of 기준에 맞춰 거래일 행렬에 정렬한 수치형 피처이다.,coverage=1.000; 60d mean |IC|=0.073; 30d mean |IC|=0.067; 60d sign stability=0.545; selection=target_overlap_gate_then_score_screen.,"수익률과 수익률 이동평균은 가격 관성, 평균회귀, 단기 shock를 측정해 forward return ranking 신호를 제공한다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99953095684803,2131,2019,0.0726137710601093,0.0670547181804353,0.5454545454545454,0.6363636363636364,,0.2611998038584265,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
16,mkt_logret_lag1,시장 수익률 시차,market_microstructure,market,current_pm_final,mkt_logret_lag1,1거래일 시차 값으로 전일 정보를 제공한다.,coverage=0.999; 60d mean |IC|=0.090; 30d mean |IC|=0.074; 60d sign stability=0.727; selection=target_overlap_gate_then_score_screen.,"수익률과 수익률 이동평균은 가격 관성, 평균회귀, 단기 shock를 측정해 forward return ranking 신호를 제공한다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99906191369606,2130,2018,0.0897736255333707,0.0736692890917921,0.7272727272727273,0.5454545454545454,,0.2904262804131806,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
17,mkt_logret_lag5,시장 수익률 시차,market_microstructure,market,current_pm_final,mkt_logret_lag5,5거래일 시차 값으로 단기 관성 정보를 제공한다.,coverage=0.997; 60d mean |IC|=0.076; 30d mean |IC|=0.089; 60d sign stability=0.727; selection=target_overlap_gate_then_score_screen.,"수익률과 수익률 이동평균은 가격 관성, 평균회귀, 단기 shock를 측정해 forward return ranking 신호를 제공한다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99718574108818,2126,2014,0.0757791855833642,0.0893670630774678,0.7272727272727273,0.6363636363636364,,0.2864661646763081,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
18,mkt_logret_ma20,시장 수익률 이동평균,market_microstructure,market,current_pm_final,mkt_logret_ma20,20거래일 이동평균으로 월간 추세를 측정한다.,coverage=0.997; 60d mean |IC|=0.249; 30d mean |IC|=0.178; 60d sign stability=0.818; selection=target_overlap_gate_then_score_screen.,"수익률과 수익률 이동평균은 가격 관성, 평균회귀, 단기 shock를 측정해 forward return ranking 신호를 제공한다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99671669793621,2125,2078,0.2490082904216884,0.1776027978793205,0.8181818181818182,0.8181818181818182,,0.4128451108135616,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
19,mkt_logret_ma5,시장 수익률 이동평균,market_microstructure,market,current_pm_final,mkt_logret_ma5,5거래일 이동평균으로 단기 추세를 측정한다.,coverage=0.999; 60d mean |IC|=0.124; 30d mean |IC|=0.153; 60d sign stability=0.727; selection=target_overlap_gate_then_score_screen.,"수익률과 수익률 이동평균은 가격 관성, 평균회귀, 단기 shock를 측정해 forward return ranking 신호를 제공한다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99859287054409,2129,2072,0.1237974755063745,0.1529788996753187,0.7272727272727273,0.5454545454545454,,0.3289198962290174,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
20,mkt_logret_ma60,시장 수익률 이동평균,market_microstructure,market,current_pm_final,mkt_logret_ma60,60거래일 이동평균으로 중기 추세를 측정한다.,coverage=0.990; 60d mean |IC|=0.405; 30d mean |IC|=0.283; 60d sign stability=0.818; selection=target_overlap_gate_then_score_screen.,"수익률과 수익률 이동평균은 가격 관성, 평균회귀, 단기 shock를 측정해 forward return ranking 신호를 제공한다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.9901500938086304,2111,2075,0.4053137152529348,0.2831033725603634,0.8181818181818182,0.8181818181818182,,0.52453157772825,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
21,mkt_logret_vol_20d,시장 수익률 변동성,market_microstructure,market,current_pm_final,mkt_logret_vol_20d,20거래일 rolling 변동성으로 최근 가격 불확실성을 측정한다.,coverage=0.997; 60d mean |IC|=0.327; 30d mean |IC|=0.284; 60d sign stability=0.545; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",양/음 모두 가능하다. 최근 수익률 추세는 모멘텀과 평균회귀가 함께 작동하므로 fold별 부호 안정성으로 판단한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99671669793621,2125,2097,0.3271184679792178,0.283946948663526,0.5454545454545454,0.7272727272727273,,0.4551190188935269,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
22,mkt_vol,거래량,market_microstructure,market,current_pm_final,mkt_vol,원천 시계열 값을 disclosure/as-of 기준에 맞춰 거래일 행렬에 정렬한 수치형 피처이다.,coverage=1.000; 60d mean |IC|=0.136; 30d mean |IC|=0.157; 60d sign stability=0.727; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",방향성은 양/음 모두 가능하다. 거래활동과 변동성 확대는 가격발견 또는 불확실성 확대를 모두 반영한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,1.0,2132,1725,0.1363351922617961,0.1566606374740849,0.7272727272727273,0.5454545454545454,,0.3368767878397818,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
23,mkt_vol_lag1,거래량 시차,market_microstructure,market,current_pm_final,mkt_vol_lag1,1거래일 시차 값으로 전일 정보를 제공한다.,coverage=1.000; 60d mean |IC|=0.157; 30d mean |IC|=0.142; 60d sign stability=0.636; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",방향성은 양/음 모두 가능하다. 거래활동과 변동성 확대는 가격발견 또는 불확실성 확대를 모두 반영한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99953095684803,2131,1724,0.1574483941657482,0.1423800886504745,0.6363636363636364,0.5454545454545454,,0.3357810982749468,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
24,mkt_vol_lag20,거래량 시차,market_microstructure,market,current_pm_final,mkt_vol_lag20,20거래일 시차 값으로 월간 관성 정보를 제공한다.,coverage=0.991; 60d mean |IC|=0.172; 30d mean |IC|=0.135; 60d sign stability=0.818; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",방향성은 양/음 모두 가능하다. 거래활동과 변동성 확대는 가격발견 또는 불확실성 확대를 모두 반영한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.9906191369606004,2112,1705,0.1718696135307272,0.1345523772746755,0.8181818181818182,0.6363636363636364,,0.3590464772748107,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
25,mkt_vol_lag5,거래량 시차,market_microstructure,market,current_pm_final,mkt_vol_lag5,5거래일 시차 값으로 단기 관성 정보를 제공한다.,coverage=0.998; 60d mean |IC|=0.162; 30d mean |IC|=0.140; 60d sign stability=0.636; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",방향성은 양/음 모두 가능하다. 거래활동과 변동성 확대는 가격발견 또는 불확실성 확대를 모두 반영한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99765478424015,2127,1720,0.1620061367821283,0.1397068899701619,0.6363636363636364,0.6363636363636364,,0.3374319397830897,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
26,mkt_vol_lag60,거래량 시차,market_microstructure,market,current_pm_final,mkt_vol_lag60,60거래일 시차 값으로 장기 관성 정보를 제공한다.,coverage=0.972; 60d mean |IC|=0.167; 30d mean |IC|=0.130; 60d sign stability=0.700; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",방향성은 양/음 모두 가능하다. 거래활동과 변동성 확대는 가격발견 또는 불확실성 확대를 모두 반영한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.9718574108818012,2072,1666,0.1668982385978543,0.1295846453773805,0.7,0.7,,0.3413759336613451,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
27,mkt_vol_ma20,거래량 이동평균,market_microstructure,market,current_pm_final,mkt_vol_ma20,20거래일 이동평균으로 월간 추세를 측정한다.,coverage=0.997; 60d mean |IC|=0.288; 30d mean |IC|=0.190; 60d sign stability=0.636; selection=target_overlap_gate_then_score_screen.,"거래량·거래대금은 시장 참여, 유동성, 수급 긴장도를 나타내며 저유동성 K-ETS에서 가격 신뢰도와 변동성 확대를 설명하는 핵심 proxy이다.","내부 선행연구 `docs/reference/탄소배출권 가격 결정 모형 및 예측 모델 개발을 위한 통합 선행연구 분석 보고서.md`의 VWAP·유동성 논의와 `docs/plans/가격_모델.md`의 market_microstructure block. K-ETS 저유동성, VWAP 타겟, 가격 관성·거래활동을 가격발견 요인으로 둔다.",방향성은 양/음 모두 가능하다. 거래활동과 변동성 확대는 가격발견 또는 불확실성 확대를 모두 반영한다.,기존 pm_final 생성 규칙을 승계한다. 시장 일별 피처는 거래일 기준으로 정렬하며 예측 배치에 따라 same-day close 또는 lagged deployment를 구분한다.,low_or_reviewed: target VWAP level overlap gate 통과. source별 as-of는 기존 baseline 규칙을 승계한다.,target-overlap 제거 후 기존 selection continuity와 score/correlation screen을 함께 적용했다.,0.99718574108818,2126,2124,0.2880927405432421,0.1895576764007318,0.6363636363636364,0.7272727272727273,,0.4191953641441478,target_overlap_gate_then_score_screen,main_candidate,"purged walk-forward, IC/correlation/R² guard/direction metrics, feature importance 재검증",VWAP target-overlap 계열은 selection에서 제외하고 archive 산출물로 보존한다.
